"Plot Title: Freshwater 1"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20137180, SEN S/N: 20137180)","Coupler Attached (LGR S/N: 20137180)","Host Connected (LGR S/N: 20137180)","Stopped (LGR S/N: 20137180)","End Of File (LGR S/N: 20137180)"
1,01/28/20 11:15:00 AM,18.331,,,,
2,01/28/20 11:20:00 AM,11.528,,,,
3,01/28/20 11:25:00 AM,10.651,,,,
4,01/28/20 11:30:00 AM,10.455,,,,
5,01/28/20 11:35:00 AM,10.357,,,,
6,01/28/20 11:40:00 AM,10.357,,,,
7,01/28/20 11:45:00 AM,10.357,,,,
8,01/28/20 11:50:00 AM,10.357,,,,
9,01/28/20 11:55:00 AM,10.357,,,,
10,01/28/20 12:00:00 PM,11.625,,,,
11,01/28/20 12:05:00 PM,13.269,,,,
12,01/28/20 12:10:00 PM,14.230,,,,
13,01/28/20 12:15:00 PM,15.091,,,,
14,01/28/20 12:20:00 PM,14.996,,,,
15,01/28/20 12:25:00 PM,14.900,,,,
16,01/28/20 12:30:00 PM,14.900,,,,
17,01/28/20 12:35:00 PM,14.996,,,,
18,01/28/20 12:40:00 PM,15.091,,,,
19,01/28/20 12:45:00 PM,15.187,,,,
20,01/28/20 12:50:00 PM,15.282,,,,
21,01/28/20 12:55:00 PM,15.473,,,,
22,01/28/20 01:00:00 PM,15.569,,,,
23,01/28/20 01:05:00 PM,15.664,,,,
24,01/28/20 01:10:00 PM,15.855,,,,
25,01/28/20 01:15:00 PM,15.951,,,,
26,01/28/20 01:20:00 PM,16.141,,,,
27,01/28/20 01:25:00 PM,16.237,,,,
28,01/28/20 01:30:00 PM,16.332,,,,
29,01/28/20 01:35:00 PM,16.332,,,,
30,01/28/20 01:40:00 PM,16.427,,,,
31,01/28/20 01:45:00 PM,16.427,,,,
32,01/28/20 01:50:00 PM,16.523,,,,
33,01/28/20 01:55:00 PM,16.523,,,,
34,01/28/20 02:00:00 PM,16.618,,,,
35,01/28/20 02:05:00 PM,16.618,,,,
36,01/28/20 02:10:00 PM,16.713,,,,
37,01/28/20 02:15:00 PM,16.713,,,,
38,01/28/20 02:20:00 PM,16.713,,,,
39,01/28/20 02:25:00 PM,16.808,,,,
40,01/28/20 02:30:00 PM,16.808,,,,
41,01/28/20 02:35:00 PM,16.808,,,,
42,01/28/20 02:40:00 PM,16.808,,,,
43,01/28/20 02:45:00 PM,16.808,,,,
44,01/28/20 02:50:00 PM,16.808,,,,
45,01/28/20 02:55:00 PM,16.903,,,,
46,01/28/20 03:00:00 PM,16.903,,,,
47,01/28/20 03:05:00 PM,16.903,,,,
48,01/28/20 03:10:00 PM,16.903,,,,
49,01/28/20 03:15:00 PM,16.903,,,,
50,01/28/20 03:20:00 PM,16.903,,,,
51,01/28/20 03:25:00 PM,16.903,,,,
52,01/28/20 03:30:00 PM,16.903,,,,
53,01/28/20 03:35:00 PM,16.999,,,,
54,01/28/20 03:40:00 PM,16.999,,,,
55,01/28/20 03:45:00 PM,16.999,,,,
56,01/28/20 03:50:00 PM,16.999,,,,
57,01/28/20 03:55:00 PM,16.999,,,,
58,01/28/20 04:00:00 PM,16.999,,,,
59,01/28/20 04:05:00 PM,16.999,,,,
60,01/28/20 04:10:00 PM,16.999,,,,
61,01/28/20 04:15:00 PM,17.094,,,,
62,01/28/20 04:20:00 PM,17.094,,,,
63,01/28/20 04:25:00 PM,17.094,,,,
64,01/28/20 04:30:00 PM,17.094,,,,
65,01/28/20 04:35:00 PM,17.094,,,,
66,01/28/20 04:40:00 PM,17.094,,,,
67,01/28/20 04:45:00 PM,17.189,,,,
68,01/28/20 04:50:00 PM,17.189,,,,
69,01/28/20 04:55:00 PM,17.189,,,,
70,01/28/20 05:00:00 PM,17.189,,,,
71,01/28/20 05:05:00 PM,17.189,,,,
72,01/28/20 05:10:00 PM,17.189,,,,
73,01/28/20 05:15:00 PM,17.284,,,,
74,01/28/20 05:20:00 PM,17.284,,,,
75,01/28/20 05:25:00 PM,17.284,,,,
76,01/28/20 05:30:00 PM,17.284,,,,
77,01/28/20 05:35:00 PM,17.284,,,,
78,01/28/20 05:40:00 PM,17.284,,,,
79,01/28/20 05:45:00 PM,17.284,,,,
80,01/28/20 05:50:00 PM,17.284,,,,
81,01/28/20 05:55:00 PM,17.379,,,,
82,01/28/20 06:00:00 PM,17.379,,,,
83,01/28/20 06:05:00 PM,17.379,,,,
84,01/28/20 06:10:00 PM,17.379,,,,
85,01/28/20 06:15:00 PM,17.379,,,,
86,01/28/20 06:20:00 PM,17.379,,,,
87,01/28/20 06:25:00 PM,17.379,,,,
88,01/28/20 06:30:00 PM,17.379,,,,
89,01/28/20 06:35:00 PM,17.475,,,,
90,01/28/20 06:40:00 PM,17.475,,,,
91,01/28/20 06:45:00 PM,17.475,,,,
92,01/28/20 06:50:00 PM,17.475,,,,
93,01/28/20 06:55:00 PM,17.475,,,,
94,01/28/20 07:00:00 PM,17.475,,,,
95,01/28/20 07:05:00 PM,17.475,,,,
96,01/28/20 07:10:00 PM,17.570,,,,
97,01/28/20 07:15:00 PM,17.570,,,,
98,01/28/20 07:20:00 PM,17.570,,,,
99,01/28/20 07:25:00 PM,17.570,,,,
100,01/28/20 07:30:00 PM,17.570,,,,
101,01/28/20 07:35:00 PM,17.665,,,,
102,01/28/20 07:40:00 PM,17.665,,,,
103,01/28/20 07:45:00 PM,17.665,,,,
104,01/28/20 07:50:00 PM,17.665,,,,
105,01/28/20 07:55:00 PM,17.665,,,,
106,01/28/20 08:00:00 PM,17.665,,,,
107,01/28/20 08:05:00 PM,17.665,,,,
108,01/28/20 08:10:00 PM,17.665,,,,
109,01/28/20 08:15:00 PM,17.665,,,,
110,01/28/20 08:20:00 PM,17.760,,,,
111,01/28/20 08:25:00 PM,17.760,,,,
112,01/28/20 08:30:00 PM,17.760,,,,
113,01/28/20 08:35:00 PM,17.760,,,,
114,01/28/20 08:40:00 PM,17.760,,,,
115,01/28/20 08:45:00 PM,17.760,,,,
116,01/28/20 08:50:00 PM,17.760,,,,
117,01/28/20 08:55:00 PM,17.855,,,,
118,01/28/20 09:00:00 PM,17.855,,,,
119,01/28/20 09:05:00 PM,17.855,,,,
120,01/28/20 09:10:00 PM,17.855,,,,
121,01/28/20 09:15:00 PM,17.855,,,,
122,01/28/20 09:20:00 PM,17.855,,,,
123,01/28/20 09:25:00 PM,17.855,,,,
124,01/28/20 09:30:00 PM,17.855,,,,
125,01/28/20 09:35:00 PM,17.950,,,,
126,01/28/20 09:40:00 PM,17.950,,,,
127,01/28/20 09:45:00 PM,17.950,,,,
128,01/28/20 09:50:00 PM,17.950,,,,
129,01/28/20 09:55:00 PM,17.950,,,,
130,01/28/20 10:00:00 PM,17.950,,,,
131,01/28/20 10:05:00 PM,17.950,,,,
132,01/28/20 10:10:00 PM,17.950,,,,
133,01/28/20 10:15:00 PM,18.045,,,,
134,01/28/20 10:20:00 PM,18.045,,,,
135,01/28/20 10:25:00 PM,18.045,,,,
136,01/28/20 10:30:00 PM,18.045,,,,
137,01/28/20 10:35:00 PM,18.045,,,,
138,01/28/20 10:40:00 PM,18.045,,,,
139,01/28/20 10:45:00 PM,18.045,,,,
140,01/28/20 10:50:00 PM,18.045,,,,
141,01/28/20 10:55:00 PM,18.140,,,,
142,01/28/20 11:00:00 PM,18.140,,,,
143,01/28/20 11:05:00 PM,18.140,,,,
144,01/28/20 11:10:00 PM,18.140,,,,
145,01/28/20 11:15:00 PM,18.140,,,,
146,01/28/20 11:20:00 PM,18.140,,,,
147,01/28/20 11:25:00 PM,18.140,,,,
148,01/28/20 11:30:00 PM,18.140,,,,
149,01/28/20 11:35:00 PM,18.140,,,,
150,01/28/20 11:40:00 PM,18.140,,,,
151,01/28/20 11:45:00 PM,18.236,,,,
152,01/28/20 11:50:00 PM,18.236,,,,
153,01/28/20 11:55:00 PM,18.236,,,,
154,01/29/20 12:00:00 AM,18.236,,,,
155,01/29/20 12:05:00 AM,18.236,,,,
156,01/29/20 12:10:00 AM,18.236,,,,
157,01/29/20 12:15:00 AM,18.236,,,,
158,01/29/20 12:20:00 AM,18.236,,,,
159,01/29/20 12:25:00 AM,18.236,,,,
160,01/29/20 12:30:00 AM,18.236,,,,
161,01/29/20 12:35:00 AM,18.236,,,,
162,01/29/20 12:40:00 AM,18.236,,,,
163,01/29/20 12:45:00 AM,18.236,,,,
164,01/29/20 12:50:00 AM,18.331,,,,
165,01/29/20 12:55:00 AM,18.331,,,,
166,01/29/20 01:00:00 AM,18.331,,,,
167,01/29/20 01:05:00 AM,18.331,,,,
168,01/29/20 01:10:00 AM,18.331,,,,
169,01/29/20 01:15:00 AM,18.331,,,,
170,01/29/20 01:20:00 AM,18.331,,,,
171,01/29/20 01:25:00 AM,18.331,,,,
172,01/29/20 01:30:00 AM,18.331,,,,
173,01/29/20 01:35:00 AM,18.331,,,,
174,01/29/20 01:40:00 AM,18.331,,,,
175,01/29/20 01:45:00 AM,18.331,,,,
176,01/29/20 01:50:00 AM,18.331,,,,
177,01/29/20 01:55:00 AM,18.426,,,,
178,01/29/20 02:00:00 AM,18.426,,,,
179,01/29/20 02:05:00 AM,18.426,,,,
180,01/29/20 02:10:00 AM,18.426,,,,
181,01/29/20 02:15:00 AM,18.426,,,,
182,01/29/20 02:20:00 AM,18.426,,,,
183,01/29/20 02:25:00 AM,18.426,,,,
184,01/29/20 02:30:00 AM,18.426,,,,
185,01/29/20 02:35:00 AM,18.426,,,,
186,01/29/20 02:40:00 AM,18.426,,,,
187,01/29/20 02:45:00 AM,18.426,,,,
188,01/29/20 02:50:00 AM,18.426,,,,
189,01/29/20 02:55:00 AM,18.426,,,,
190,01/29/20 03:00:00 AM,18.426,,,,
191,01/29/20 03:05:00 AM,18.426,,,,
192,01/29/20 03:10:00 AM,18.426,,,,
193,01/29/20 03:15:00 AM,18.521,,,,
194,01/29/20 03:20:00 AM,18.521,,,,
195,01/29/20 03:25:00 AM,18.521,,,,
196,01/29/20 03:30:00 AM,18.521,,,,
197,01/29/20 03:35:00 AM,18.521,,,,
198,01/29/20 03:40:00 AM,18.521,,,,
199,01/29/20 03:45:00 AM,18.521,,,,
200,01/29/20 03:50:00 AM,18.521,,,,
201,01/29/20 03:55:00 AM,18.521,,,,
202,01/29/20 04:00:00 AM,18.521,,,,
203,01/29/20 04:05:00 AM,18.521,,,,
204,01/29/20 04:10:00 AM,18.521,,,,
205,01/29/20 04:15:00 AM,18.521,,,,
206,01/29/20 04:20:00 AM,18.521,,,,
207,01/29/20 04:25:00 AM,18.521,,,,
208,01/29/20 04:30:00 AM,18.521,,,,
209,01/29/20 04:35:00 AM,18.521,,,,
210,01/29/20 04:40:00 AM,18.616,,,,
211,01/29/20 04:45:00 AM,18.616,,,,
212,01/29/20 04:50:00 AM,18.616,,,,
213,01/29/20 04:55:00 AM,18.616,,,,
214,01/29/20 05:00:00 AM,18.616,,,,
215,01/29/20 05:05:00 AM,18.616,,,,
216,01/29/20 05:10:00 AM,18.616,,,,
217,01/29/20 05:15:00 AM,18.616,,,,
218,01/29/20 05:20:00 AM,18.616,,,,
219,01/29/20 05:25:00 AM,18.616,,,,
220,01/29/20 05:30:00 AM,18.616,,,,
221,01/29/20 05:35:00 AM,18.616,,,,
222,01/29/20 05:40:00 AM,18.616,,,,
223,01/29/20 05:45:00 AM,18.616,,,,
224,01/29/20 05:50:00 AM,18.616,,,,
225,01/29/20 05:55:00 AM,18.616,,,,
226,01/29/20 06:00:00 AM,18.616,,,,
227,01/29/20 06:05:00 AM,18.616,,,,
228,01/29/20 06:10:00 AM,18.711,,,,
229,01/29/20 06:15:00 AM,18.616,,,,
230,01/29/20 06:20:00 AM,18.711,,,,
231,01/29/20 06:25:00 AM,18.711,,,,
232,01/29/20 06:30:00 AM,18.711,,,,
233,01/29/20 06:35:00 AM,18.711,,,,
234,01/29/20 06:40:00 AM,18.711,,,,
235,01/29/20 06:45:00 AM,18.711,,,,
236,01/29/20 06:50:00 AM,18.711,,,,
237,01/29/20 06:55:00 AM,18.711,,,,
238,01/29/20 07:00:00 AM,18.711,,,,
239,01/29/20 07:05:00 AM,18.711,,,,
240,01/29/20 07:10:00 AM,18.711,,,,
241,01/29/20 07:15:00 AM,18.711,,,,
242,01/29/20 07:20:00 AM,18.711,,,,
243,01/29/20 07:25:00 AM,18.711,,,,
244,01/29/20 07:30:00 AM,18.711,,,,
245,01/29/20 07:35:00 AM,18.711,,,,
246,01/29/20 07:40:00 AM,18.711,,,,
247,01/29/20 07:45:00 AM,18.711,,,,
248,01/29/20 07:50:00 AM,18.711,,,,
249,01/29/20 07:55:00 AM,18.711,,,,
250,01/29/20 08:00:00 AM,18.711,,,,
251,01/29/20 08:05:00 AM,18.711,,,,
252,01/29/20 08:10:00 AM,18.711,,,,
253,01/29/20 08:15:00 AM,18.711,,,,
254,01/29/20 08:20:00 AM,18.711,,,,
255,01/29/20 08:25:00 AM,18.711,,,,
256,01/29/20 08:30:00 AM,18.806,,,,
257,01/29/20 08:35:00 AM,18.806,,,,
258,01/29/20 08:40:00 AM,18.806,,,,
259,01/29/20 08:45:00 AM,18.806,,,,
260,01/29/20 08:50:00 AM,18.806,,,,
261,01/29/20 08:55:00 AM,18.806,,,,
262,01/29/20 09:00:00 AM,18.806,,,,
263,01/29/20 09:05:00 AM,18.806,,,,
264,01/29/20 09:10:00 AM,18.806,,,,
265,01/29/20 09:15:00 AM,18.806,,,,
266,01/29/20 09:20:00 AM,18.806,,,,
267,01/29/20 09:25:00 AM,18.806,,,,
268,01/29/20 09:30:00 AM,18.806,,,,
269,01/29/20 09:35:00 AM,18.806,,,,
270,01/29/20 09:40:00 AM,18.806,,,,
271,01/29/20 09:45:00 AM,18.806,,,,
272,01/29/20 09:50:00 AM,18.806,,,,
273,01/29/20 09:55:00 AM,18.806,,,,
274,01/29/20 10:00:00 AM,18.806,,,,
275,01/29/20 10:05:00 AM,18.806,,,,
276,01/29/20 10:10:00 AM,18.806,,,,
277,01/29/20 10:15:00 AM,18.806,,,,
278,01/29/20 10:20:00 AM,18.806,,,,
279,01/29/20 10:25:00 AM,18.806,,,,
280,01/29/20 10:30:00 AM,18.806,,,,
281,01/29/20 10:35:00 AM,18.806,,,,
282,01/29/20 10:40:00 AM,18.806,,,,
283,01/29/20 10:45:00 AM,18.806,,,,
284,01/29/20 10:50:00 AM,18.806,,,,
285,01/29/20 10:55:00 AM,18.806,,,,
286,01/29/20 11:00:00 AM,18.806,,,,
287,01/29/20 11:05:00 AM,18.806,,,,
288,01/29/20 11:10:00 AM,18.806,,,,
289,01/29/20 11:15:00 AM,18.806,,,,
290,01/29/20 11:20:00 AM,18.806,,,,
291,01/29/20 11:25:00 AM,18.806,,,,
292,01/29/20 11:30:00 AM,18.806,,,,
